date,close,equity
2018-01-02,12871.3896484375,1666.650008329169
2018-01-03,12978.2099609375,1666.92650509694
2018-01-04,13167.8896484375,1667.4174774530225
2018-01-05,13319.6396484375,1667.8102715155683
2018-01-08,13367.7802734375,1667.9348800932764
2018-01-09,13385.58984375,1667.9809788970672
2018-01-10,13281.33984375,1667.7111352000632
2018-01-11,13202.900390625,1667.508100264598
2018-01-12,13245.0302734375,1667.6171504644299
2018-01-15,13200.509765625,1667.5019123021216
2018-01-16,13246.330078125,1667.6205149162502
2018-01-17,13183.9599609375,1667.4590743118908
2018-01-18,13281.4296875,1667.7113677542084
2018-01-19,13434.4501953125,1668.107450435701
2018-01-22,13463.6904296875,1668.1831366989625
2018-01-23,13559.599609375,1668.4313907768858
2018-01-24,13414.740234375,1668.0564326061835
2018-01-25,13298.3603515625,1667.7551915717945
2018-01-26,13340.169921875,1667.8634126655431
2018-01-29,13324.48046875,1667.8228016340302
2018-01-30,13197.7099609375,1667.4946652071792
2018-01-31,13189.48046875,1667.4733637530176
2018-02-01,13003.900390625,1666.9763446062
2018-02-02,12785.16015625,1665.8497271393896
2018-02-05,12687.490234375,1665.3466800420836
2018-02-06,12392.66015625,1663.8281632648398
2018-02-07,12590.4296875,1664.8467715192644
2018-02-08,12260.2900390625,1663.1463934636265
2018-02-09,12107.48046875,1662.3593506431698
2018-02-12,12282.76953125,1663.262173665727
2018-02-13,12196.5,1662.8178440661109
2018-02-14,12339.16015625,1663.552612520156
2018-02-15,12346.169921875,1663.5887161862872
2018-02-16,12451.9599609375,1664.1335857945826
2018-02-19,12385.599609375,1663.7917980508344
2018-02-20,12487.900390625,1664.3186963023331
2018-02-21,12470.490234375,1664.229025619721
2018-02-22,12461.91015625,1664.184834088566
2018-02-23,12483.7900390625,1664.2975260138478
2018-02-26,12527.0400390625,1664.520284326139
2018-02-27,12490.73046875,1664.333272566536
2018-02-28,12435.849609375,1664.0506097315888
2018-03-01,12190.9404296875,1662.7725512661882
2018-03-02,11913.7099609375,1660.5870365726475
2018-03-05,12090.8701171875,1661.9836584026366
2018-03-06,12113.8701171875,1662.1649762721263
2018-03-07,12245.3603515625,1663.201564496283
2018-03-08,12355.5703125,1664.0703921186198
2018-03-09,12346.6796875,1664.0003038932532
2018-03-12,12418.3896484375,1664.5656211688354
2018-03-13,12221.0302734375,1663.0097611080157
2018-03-14,12237.740234375,1663.141492173948
2018-03-15,12345.5595703125,1663.9914735775133
2018-03-16,12389.580078125,1664.3385042162274
2018-03-19,12217.01953125,1662.9781428806891
2018-03-20,12307.330078125,1663.6900957481605
2018-03-21,12309.150390625,1663.704445973565
2018-03-22,12100.080078125,1662.056264076344
2018-03-23,11886.3095703125,1660.3710287269382
2018-03-26,11787.259765625,1659.590180920011
2018-03-27,11970.830078125,1661.037336483667
2018-03-28,11940.7099609375,1660.7998879846575
2018-03-29,12096.73046875,1662.0298578139311
2018-04-03,12002.4501953125,1661.269951723624
2018-04-04,11957.900390625,1660.7950860696185
2018-04-05,12305.1904296875,1664.4969229841877
2018-04-06,12241.26953125,1663.8155768042423
2018-04-09,12261.75,1664.0338823895422
2018-04-10,12397.3203125,1665.4789546083914
2018-04-11,12293.9697265625,1664.3773191707653
2018-04-12,12415.009765625,1665.6675101763929
2018-04-13,12442.400390625,1665.959472557496
2018-04-16,12391.41015625,1665.4159570210254
2018-04-17,12585.5703125,1667.4855505967153
2018-04-18,12590.830078125,1667.5416155348435
2018-04-19,12567.419921875,1667.2920817998247
2018-04-20,12540.5,1667.005136741443
2018-04-23,12572.3896484375,1667.345055151131
2018-04-24,12550.8203125,1667.1151431035187
2018-04-25,12422.2998046875,1665.7452162222762
2018-04-26,12500.4697265625,1666.57844571307
2018-04-27,12580.8701171875,1667.4354502351832
2018-04-30,12612.1103515625,1667.768446405017
2018-05-02,12802.25,1669.7785262124116
2018-05-03,12690.150390625,1668.2919042148194
2018-05-04,12819.599609375,1670.0086100734554
2018-05-07,12948.1396484375,1671.7132587400035
2018-05-08,12912.2099609375,1671.2367730135866
2018-05-09,12943.0595703125,1671.6458886935582
2018-05-10,13022.8701171875,1672.7043055362728
2018-05-11,13001.240234375,1672.4174583315976
2018-05-14,12977.7099609375,1672.1054088757915
2018-05-15,12970.0400390625,1672.003693315472
2018-05-16,12996.330078125,1672.3523417238453
2018-05-17,13114.6103515625,1673.9209293161998
2018-05-18,13077.7197265625,1673.4317000054493
2018-05-22,13169.919921875,1674.654423610804
2018-05-23,12976.83984375,1672.093869715587
2018-05-24,12855.08984375,1670.4792679411835
2018-05-25,12938.009765625,1671.5789201218224
2018-05-28,12863.4599609375,1670.5902692230143
2018-05-29,12666.509765625,1667.9783913189424
2018-05-30,12783.759765625,1669.5333158203703
2018-05-31,12604.8896484375,1667.1612089735634
2018-06-01,12724.26953125,1668.7277208259397
2018-06-04,12770.75,1669.4658294057976
2018-06-05,12787.1298828125,1669.72594149946
2018-06-06,12830.0703125,1670.407834355266
2018-06-07,12811.0498046875,1670.1057892084073
2018-06-08,12766.5498046875,1669.3991304184465
2018-06-11,12842.91015625,1670.6117307248765
2018-06-12,12842.2998046875,1670.6020383586606
2018-06-13,12890.580078125,1671.368727788016
2018-06-14,13107.099609375,1674.80705205669
2018-06-15,13010.5498046875,1673.2738437836247
2018-06-18,12834.1103515625,1670.4719900657224
2018-06-19,12677.9697265625,1667.9924811864814
2018-06-20,12695.16015625,1668.2654647424788
2018-06-21,12511.91015625,1665.355459725393
2018-06-22,12579.7197265625,1666.432273858085
2018-06-25,12270.330078125,1661.5191746537878
2018-06-26,12234.33984375,1660.9476507105553
2018-06-27,12348.6103515625,1662.7622632673865
2018-06-28,12177.23046875,1660.0407553884675
2018-06-29,12306.0,1662.08561204323
2018-07-02,12238.169921875,1660.9918139095355
2018-07-03,12349.1396484375,1663.0561094292455
2018-07-04,12317.6103515625,1662.4695910309865
2018-07-05,12464.2900390625,1665.198175043205
2018-07-06,12496.169921875,1665.7912151569126
2018-07-09,12543.8896484375,1666.6789132777985
2018-07-10,12609.849609375,1667.9059222653968
2018-07-11,12417.1298828125,1664.3208862341635
2018-07-12,12492.9697265625,1665.7316840663132
2018-07-13,12540.73046875,1666.6201451734075
2018-07-16,12561.01953125,1666.9975690178671
2018-07-17,12661.5400390625,1668.8674847177986
2018-07-18,12765.9404296875,1670.8095752797842
2018-07-19,12686.2900390625,1669.3278923955993
2018-07-20,12561.419921875,1667.005017216569
2018-07-23,12548.5703125,1666.7659845372564
2018-07-24,12689.3896484375,1669.3855523533541
2018-07-25,12579.330078125,1667.338187860937
2018-07-26,12809.23046875,1671.6148708901546
2018-07-27,12860.400390625,1672.566750684244
2018-07-30,12798.2001953125,1671.4096820990892
2018-07-31,12805.5,1671.5454754778598
2018-08-01,12737.0498046875,1670.255483990106
2018-08-02,12546.330078125,1666.2087814334716
2018-08-03,12615.759765625,1667.6819446923364
2018-08-06,12598.2099609375,1667.3095718876066
2018-08-07,12648.1904296875,1668.3700604606445
2018-08-08,12633.5400390625,1668.0592075967775
2018-08-09,12676.1103515625,1668.962467031632
2018-08-10,12424.349609375,1663.6205925573286
2018-08-13,12358.740234375,1662.2284889174114
2018-08-14,12358.8701171875,1662.2312447786894
2018-08-15,12163.009765625,1658.0754681335738
2018-08-16,12237.169921875,1659.649002761094
2018-08-17,12210.5498046875,1659.084175523649
2018-08-20,12331.2998046875,1661.646256240315
2018-08-21,12384.490234375,1662.774853956369
2018-08-22,12385.7001953125,1662.8005269798548
2018-08-23,12365.580078125,1662.3736171308847
2018-08-24,12394.51953125,1662.9876561768674
2018-08-27,12538.3095703125,1666.0386018193576
2018-08-28,12527.419921875,1665.807544607987
2018-08-29,12561.6796875,1666.5344703625651
2018-08-30,12494.240234375,1665.1035360156163
2018-08-31,12364.0595703125,1662.3413549052452
2018-09-03,12346.41015625,1661.950210245346
2018-09-04,12210.2099609375,1658.6927713785815
2018-09-05,12040.4599609375,1654.6329369094417
2018-09-06,11955.25,1652.5950085646518
2018-09-07,11959.6298828125,1652.6997602536826
2018-09-10,11986.33984375,1653.338570386722
2018-09-11,11970.26953125,1652.9542239442044
2018-09-12,12032.2998046875,1654.4377741193546
2018-09-13,12055.5498046875,1654.9938339214605
2018-09-14,12124.330078125,1656.638820813351
2018-09-17,12096.41015625,1655.971072588292
2018-09-18,12157.669921875,1657.436194874335
2018-09-19,12219.01953125,1658.9034659129734
2018-09-20,12326.48046875,1661.4735608652477
2018-09-21,12430.8798828125,1663.9704347372294
2018-09-24,12350.8203125,1662.0556859705773
2018-09-25,12374.66015625,1662.625852800593
2018-09-26,12385.8896484375,1662.8944235190245
2018-09-27,12435.58984375,1664.0830807564482
2018-09-28,12246.73046875,1659.5662159526473
2018-10-01,12339.0302734375,1661.7570505669325
2018-10-02,12287.580078125,1660.387618446055
2018-10-04,12244.1396484375,1659.2313794969614
2018-10-05,12111.900390625,1655.7116127363201
2018-10-08,11947.16015625,1651.326778681099
2018-10-09,11977.2197265625,1652.1268639067368
2018-10-10,11712.5,1645.0809101570426
2018-10-11,11539.349609375,1640.472225870731
2018-10-12,11523.8095703125,1640.0586020055034
2018-10-15,11614.16015625,1642.4634324200706
2018-10-16,11776.5498046875,1646.7857017393146
2018-10-17,11715.0302734375,1645.148257573294
2018-10-18,11589.2099609375,1641.799341668314
2018-10-19,11553.830078125,1640.8576475180382
2018-10-22,11524.33984375,1640.0727161108775
2018-10-23,11274.2802734375,1633.4169666887644
2018-10-24,11191.6298828125,1631.2170897196395
2018-10-25,11307.1201171875,1634.291053494513
2018-10-26,11200.6201171875,1631.4563796903103
2018-10-29,11335.48046875,1635.0459112001677
2018-10-30,11287.3896484375,1633.7658944061538
2018-10-31,11447.509765625,1638.0277563941097
2018-11-01,11468.5400390625,1638.5708535984757
2018-11-02,11518.990234375,1640.060229371938
