date,open,high,low,close,volume,SMA_short,SMA_long,RSI,Signal
2018-05-24,6951.52001953125,6963.68017578125,6882.56982421875,6949.7001953125,2035460000,6835.043505859375,6759.102392578125,59.97288340200859,0
2018-05-25,6951.47021484375,6982.52001953125,6941.85009765625,6960.919921875,1771950000,6850.271997070313,6763.598193359375,60.674912334106935,0
2018-05-29,6928.5,6964.64990234375,6887.1201171875,6926.5400390625,2095380000,6866.3205078125,6767.105595703125,57.355345569914064,0
2018-05-30,6955.58984375,6987.6298828125,6938.02001953125,6976.3701171875,2058300000,6881.041015625,6771.02349609375,60.71055763324497,0
2018-05-31,6969.93017578125,7016.419921875,6955.990234375,6967.72998046875,2533360000,6897.203515625,6774.167895507812,59.83153661064492,0
2018-06-01,7010.080078125,7084.83984375,7008.02001953125,7083.93017578125,2212330000,6919.226025390625,6778.2408984375,66.79478998037014,0
2018-06-04,7099.5,7146.77001953125,7099.08984375,7143.56982421875,2152170000,6937.948510742188,6782.897197265625,69.69819960802354,0
2018-06-05,7162.41015625,7179.81982421875,7137.1298828125,7166.75,2063270000,6955.1925048828125,6787.938095703125,70.76805749022688,0
2018-06-06,7180.240234375,7212.4501953125,7140.919921875,7210.080078125,2198100000,6974.922509765625,6792.953994140625,72.70783982327129,0
2018-06-07,7212.43017578125,7212.43017578125,7115.85986328125,7152.830078125,2339720000,6987.903515625,6796.89689453125,66.43501626782961,0
2018-06-08,7121.759765625,7161.919921875,7100.72998046875,7152.6201171875,1949810000,6997.35703125,6801.051694335937,66.41238657740874,0
2018-06-11,7149.64990234375,7187.4501953125,7146.08984375,7168.47998046875,1959360000,7008.15302734375,6804.633696289063,67.31798571820023,0
2018-06-12,7181.669921875,7214.490234375,7173.759765625,7209.18017578125,2019890000,7020.393530273437,6808.61169921875,69.58437903434958,0
2018-06-13,7219.580078125,7261.169921875,7193.02001953125,7205.259765625,2197830000,7036.229516601563,6812.32099609375,69.08739211265735,0
2018-06-14,7233.7001953125,7291.31005859375,7233.7001953125,7279.58984375,2193630000,7053.710498046875,6816.054096679687,73.02167792306717,0
2018-06-15,7245.16015625,7268.83984375,7220.97021484375,7255.759765625,3049870000,7071.4169921875,6818.977094726562,69.94804904749398,0
2018-06-18,7201.18017578125,7256.43017578125,7186.16015625,7251.41015625,2102660000,7090.675,6822.2976953125,69.37405659347792,0
2018-06-19,7158.7998046875,7229.990234375,7138.02001953125,7228.0400390625,2283340000,7106.800512695312,6825.41509765625,66.22937588096381,0
2018-06-20,7264.85009765625,7309.990234375,7256.8701171875,7280.7001953125,2316420000,7126.154516601562,6827.992397460937,69.57596375518182,0
2018-06-21,7304.0498046875,7308.259765625,7203.93017578125,7217.490234375,2349640000,7139.3475341796875,6830.2841015625,61.67531774310231,0
2018-06-22,7239.72021484375,7239.75,7177.4599609375,7197.509765625,3956300000,7151.738012695312,6832.951899414063,59.379971573355704,0
2018-06-25,7131.0498046875,7144.2900390625,6976.9599609375,7038.169921875,2423190000,7155.600512695312,6833.833696289063,44.99762407995218,0
2018-06-26,7061.22998046875,7108.4501953125,7040.06005859375,7068.2001953125,2068870000,7162.683520507812,6835.500698242187,47.57483057935893,0
2018-06-27,7096.60009765625,7128.77001953125,6968.2998046875,6969.669921875,2319650000,7162.3485107421875,6837.594497070312,40.81704493072994,0
2018-06-28,6963.3701171875,7055.25,6950.22998046875,7031.60009765625,2208870000,7165.542016601563,6842.951298828125,46.00829022577378,0
2018-06-29,7071.490234375,7101.830078125,7031.39990234375,7040.7998046875,2208820000,7163.385498046875,6846.699497070313,46.755438040818966,0
2018-07-02,6979.5400390625,7099.27001953125,6969.16015625,7097.81982421875,1777880000,7161.097998046875,6851.857495117188,51.257631252698665,0
2018-07-03,7121.7099609375,7122.4501953125,7009.509765625,7014.5498046875,1171420000,7153.48798828125,6858.9419921875,45.24132207836174,0
2018-07-05,7064.0,7105.5400390625,7025.25,7101.0498046875,1754690000,7148.036474609375,6865.825688476562,51.59692415864844,0
2018-07-06,7114.169921875,7217.0,7106.10009765625,7207.330078125,1718600000,7150.761474609375,6872.66048828125,58.040864552341134,0
2018-07-09,7251.18017578125,7277.580078125,7221.31982421875,7276.0,1844440000,7156.93046875,6879.881889648437,61.59822915616606,0
2018-07-10,7287.0498046875,7297.7900390625,7257.490234375,7282.60009765625,1735230000,7162.636474609375,6885.957592773438,61.93229115771266,0
2018-07-11,7221.66015625,7271.1201171875,7220.22998046875,7243.97998046875,1768480000,7164.37646484375,6890.448193359375,58.71371846456116,0
2018-07-12,7276.3798828125,7368.72021484375,7274.16015625,7366.25,1930830000,7172.4259765625,6896.404091796875,64.92808339443098,0
2018-07-13,7372.27978515625,7387.740234375,7348.9599609375,7375.81982421875,1727500000,7177.237475585937,6902.365390625,65.36746705398096,0
2018-07-16,7381.02978515625,7390.64013671875,7346.33984375,7357.89990234375,1739360000,7182.344482421875,6908.351791992188,63.756720516033546,0
2018-07-17,7291.47998046875,7418.43017578125,7288.2998046875,7403.89013671875,1752210000,7189.968481445312,6914.772192382812,66.06768481595027,0
2018-07-18,7407.25,7411.25,7368.35986328125,7390.1298828125,1881110000,7198.072973632812,6919.707490234375,64.73763446319144,0
2018-07-19,7364.66015625,7388.990234375,7344.330078125,7352.35986328125,1886300000,7201.65595703125,6923.340087890625,61.10152863246962,0
2018-07-20,7379.1298828125,7398.58984375,7343.3701171875,7350.22998046875,1796530000,7208.292944335937,6927.83888671875,60.89382403012128,0
2018-07-23,7335.419921875,7376.81982421875,7301.33984375,7371.77978515625,1668270000,7217.0064453125,6933.012485351563,62.29056658239027,0
2018-07-24,7455.509765625,7475.990234375,7375.740234375,7406.25,2021890000,7235.41044921875,6939.569584960937,64.47619262031472,0
2018-07-25,7406.10009765625,7511.39013671875,7405.64013671875,7508.58984375,1943820000,7257.429931640625,6946.5450830078125,70.03007790745002,0
2018-07-26,7404.56005859375,7430.1201171875,7385.72021484375,7400.75,2289370000,7278.983935546875,6951.73978515625,59.477691485385044,0
