date,open,high,low,close,volume,SMA_short,SMA_long,RSI,Signal
2018-06-22,12507.7197265625,12579.7197265625,12486.259765625,12579.7197265625,83725600,12771.77275390625,12672.293090820312,41.82145473616058,0
2018-06-25,12497.48046875,12518.8896484375,12270.330078125,12270.330078125,98566500,12768.87916015625,12667.284261067709,33.37176072079872,0
2018-06-26,12333.4404296875,12355.8603515625,12188.5,12234.33984375,62457100,12764.71794921875,12661.08534342448,32.54794699010595,0
2018-06-27,12247.75,12439.91015625,12124.8701171875,12348.6103515625,127889100,12763.861953125,12654.258015950521,37.798275707672445,0
2018-06-28,12289.8095703125,12375.3701171875,12104.41015625,12177.23046875,107207500,12755.69515625,12644.737939453125,33.57700119129511,0
2018-06-29,12322.6396484375,12382.8701171875,12260.91015625,12306.0,114043400,12749.9985546875,12635.889770507812,39.08197641582104,0
2018-07-02,12147.9404296875,12301.9296875,12132.7197265625,12238.169921875,93436600,12743.4135546875,12626.327937825521,37.3270672397041,0
2018-07-03,12321.0703125,12428.1396484375,12278.3896484375,12349.1396484375,93526400,12739.58634765625,12618.559602864583,41.92177940657449,0
2018-07-04,12323.75,12350.6796875,12284.5595703125,12317.6103515625,78417600,12734.49076171875,12611.182185872396,41.002012209906276,0
2018-07-05,12363.0498046875,12516.509765625,12361.8603515625,12464.2900390625,114460400,12732.76015625,12604.676017252605,46.84485121494126,0
2018-07-06,12506.26953125,12508.080078125,12426.400390625,12496.169921875,0,12734.23755859375,12598.806518554688,48.04908645696375,0
2018-07-09,12541.740234375,12559.9697265625,12490.400390625,12543.8896484375,74724300,12735.10595703125,12592.952848307292,49.87949220336944,0
2018-07-10,12580.3095703125,12639.7900390625,12530.7099609375,12609.849609375,81853500,12735.685546875,12588.168595377605,52.37717051950046,0
2018-07-11,12506.990234375,12514.75,12398.4697265625,12417.1298828125,84350300,12731.7859375,12580.966097005208,45.27756005657412,0
2018-07-12,12464.0595703125,12505.2001953125,12408.6298828125,12492.9697265625,72314800,12725.60033203125,12573.120426432291,48.25029577432043,0
2018-07-13,12549.23046875,12583.7900390625,12499.2998046875,12540.73046875,0,12722.61193359375,12565.42909342448,50.08913706606084,0
2018-07-16,12530.98046875,12604.240234375,12506.990234375,12561.01953125,97107500,12717.44033203125,12557.107592773438,50.88750659915377,0
2018-07-17,12566.9697265625,12688.5,12522.0498046875,12661.5400390625,91976300,12711.70833984375,12550.830924479167,54.749484506014,0
2018-07-18,12728.41015625,12778.9599609375,12715.51953125,12765.9404296875,87635000,12708.78294921875,12546.394091796876,58.407650346480054,0
2018-07-19,12740.6796875,12759.419921875,12658.3701171875,12686.2900390625,75493900,12703.64755859375,12540.945092773438,54.769747729005935,0
2018-07-20,12664.4501953125,12706.83984375,12469.5,12561.419921875,106490300,12694.4185546875,12534.586254882812,49.55835819219844,0
2018-07-23,12510.23046875,12565.1201171875,12489.330078125,12548.5703125,65205400,12685.36515625,12529.1767578125,49.04123939691715,0
2018-07-24,12590.7900390625,12755.26953125,12585.91015625,12689.3896484375,90068800,12679.59875,12525.009334309896,54.62866806056943,0
2018-07-25,12685.6796875,12695.1201171875,12538.1201171875,12579.330078125,80817800,12671.78455078125,12521.471248372396,50.01308098612225,0
2018-07-26,12732.8798828125,12827.7099609375,12701.5595703125,12809.23046875,105931000,12668.04255859375,12521.671834309896,57.99649184951268,0
2018-07-27,12825.75,12886.830078125,12815.1201171875,12860.400390625,95634400,12662.958359375,12523.112752278646,59.545173601533975,0
2018-07-30,12822.8701171875,12848.9501953125,12798.2001953125,12798.2001953125,70725000,12657.36796875,12526.492252604166,56.80351421129034,0
2018-07-31,12809.740234375,12860.58984375,12739.830078125,12805.5,106509800,12650.0795703125,12528.284505208334,57.05343337480209,0
