date,open,high,low,close,volume,SMA_short,SMA_long,RSI,Signal
2018-03-14,7077.85009765625,7084.06982421875,7012.56982421875,7040.97998046875,2112950000,6957.1490234375,6791.10740234375,61.850734007591235,0
2018-03-15,7050.66015625,7075.5498046875,7010.009765625,7030.97021484375,2008290000,6985.192041015625,6801.500009765625,60.605510378315664,0
2018-03-16,7058.1201171875,7061.669921875,7011.68994140625,7019.9501953125,3089970000,7006.083056640625,6810.383017578125,59.131063390818625,0
2018-03-19,6945.97021484375,6949.02001953125,6806.16015625,6864.8798828125,2352810000,7004.44306640625,6815.989013671875,42.689668722959844,0
2018-03-20,6871.08984375,6902.22998046875,6845.85009765625,6885.919921875,1976000000,7001.733056640625,6820.641611328125,45.02298970385109,0
2018-03-21,6863.2900390625,6930.7001953125,6828.8798828125,6853.4501953125,1999230000,6994.1390625,6824.178017578125,42.05064712431932,0
2018-03-22,6763.93994140625,6809.93994140625,6679.35009765625,6682.259765625,2370970000,6965.722021484375,6824.2644140625,30.217966532877448,0
2018-03-23,6683.18994140625,6708.580078125,6507.83984375,6508.08984375,2455760000,6906.41298828125,6821.1730078125,22.856473829414895,0
2018-03-26,6644.39990234375,6760.64990234375,6538.7900390625,6753.830078125,2341370000,6868.683984375,6822.0798046875,44.3683476925756,0
2018-03-27,6791.39013671875,6793.5,6479.56005859375,6529.83984375,2347480000,6817.0169921875,6817.50580078125,34.50249553279721,0
2018-03-28,6488.02001953125,6559.8798828125,6410.0400390625,6460.81005859375,2551950000,6759.0,6811.97919921875,32.0329436356838,0
2018-03-29,6493.509765625,6640.759765625,6435.669921875,6581.1298828125,2593390000,6714.015966796875,6807.396201171875,40.39821620126866,0
2018-04-02,6528.22998046875,6560.9599609375,6322.60009765625,6390.83984375,2402670000,6651.104931640625,6798.985400390625,33.140882500634866,0
2018-04-03,6448.0498046875,6485.27001953125,6343.89990234375,6458.830078125,2330900000,6610.499951171875,6791.475400390625,37.64364103200756,0
2018-04-04,6326.5400390625,6578.56005859375,6326.5400390625,6560.06005859375,2261580000,6577.91396484375,6784.551005859375,43.9647655895023,0
2018-04-05,6619.22021484375,6632.2099609375,6550.27978515625,6594.83984375,2153030000,6552.0529296875,6777.178603515625,46.07754202612738,0
2018-04-06,6514.47998046875,6587.35986328125,6402.02978515625,6433.2099609375,2359780000,6527.14794921875,6767.45580078125,38.490197912373134,0
2018-04-09,6488.47998046875,6604.259765625,6466.0400390625,6472.33984375,2089220000,6523.57294921875,6758.5766015625,41.130363949278525,0
2018-04-10,6585.52978515625,6639.97021484375,6534.89013671875,6615.8701171875,2252020000,6509.776953125,6750.434599609375,49.988533478015,0
2018-04-11,6578.83984375,6650.2900390625,6574.8798828125,6583.43994140625,1882090000,6515.136962890625,6742.337001953125,48.14699770098304,0
2018-04-12,6627.31982421875,6682.68994140625,6618.81005859375,6656.259765625,2027080000,6534.68193359375,6736.84759765625,52.56160984200635,0
2018-04-13,6696.02001953125,6703.31005859375,6598.33984375,6628.33984375,1768160000,6539.4029296875,6730.41458984375,50.69977243735034,0
2018-04-16,6675.919921875,6699.759765625,6633.080078125,6675.18017578125,1800450000,6567.836962890625,6725.888193359375,53.78917900838085,0
2018-04-17,6738.64990234375,6834.31005859375,6729.7900390625,6816.3701171875,1935380000,6603.590966796875,6727.009794921875,61.88803687302676,0
2018-04-18,6824.580078125,6856.9599609375,6788.31982421875,6833.2099609375,1908700000,6630.90595703125,6733.755595703125,62.7636928547073,0
2018-04-19,6793.080078125,6815.0400390625,6749.06982421875,6774.89013671875,1982090000,6648.910986328125,6735.933798828125,57.606925185297605,0
2018-04-20,6754.68017578125,6757.68017578125,6642.830078125,6667.75,1935160000,6672.364990234375,6737.6483984375,49.244778563527376,0
2018-04-23,6699.16015625,6721.64990234375,6613.5498046875,6648.7998046875,1744480000,6690.010986328125,6744.502392578125,47.86232395138104,0
2018-04-24,6680.8798828125,6688.89013671875,6464.740234375,6509.0498046875,2154270000,6679.328955078125,6746.42978515625,38.82072932902436,0
2018-04-25,6514.330078125,6540.759765625,6426.56982421875,6513.93994140625,2055840000,6672.378955078125,6746.23158203125,39.27233515764487,0
2018-04-26,6606.60986328125,6673.64990234375,6579.1201171875,6649.64990234375,2141220000,6671.71796875,6748.1473828125,50.64643462634025,0
2018-04-27,6748.58984375,6750.77978515625,6619.259765625,6656.35009765625,2050350000,6674.518994140625,6747.7737890625,51.154573714788,0
2018-04-30,6669.43994140625,6712.5,6593.60009765625,6605.56982421875,1998570000,6667.557958984375,6743.986787109375,47.02633065030024,0
2018-05-01,6592.93017578125,6685.41015625,6578.259765625,6681.9599609375,1932660000,6654.116943359375,6742.212783203125,53.39189625816171,0
2018-05-02,6694.52001953125,6715.9599609375,6637.9599609375,6644.47998046875,2157860000,6635.2439453125,6739.508583984375,50.07083872360282,0
2018-05-03,6608.7001953125,6667.2900390625,6539.8701171875,6643.47998046875,2355780000,6622.1029296875,6737.19298828125,49.977528550207445,0
2018-05-04,6618.7001953125,6783.35986328125,6612.39013671875,6769.1201171875,2040520000,6632.23994140625,6737.338388671875,60.406641961669315,0
2018-05-07,6803.4501953125,6846.4599609375,6796.0498046875,6821.8701171875,1950650000,6649.54697265625,6735.8437890625,63.95608929426636,0
2018-05-08,6813.91015625,6830.8701171875,6770.2998046875,6815.47998046875,2070970000,6680.189990234375,6732.37138671875,63.18414366662881,0
2018-05-09,6830.5498046875,6895.93017578125,6807.39990234375,6893.2099609375,2250260000,6718.1169921875,6732.228583984375,68.40306446905217,0
2018-05-10,6909.18017578125,6966.93017578125,6906.77001953125,6963.5498046875,2250450000,6749.506982421875,6734.411181640625,72.38790159892059,0
2018-05-11,6948.8701171875,6969.2998046875,6923.60986328125,6952.56005859375,2085350000,6779.127978515625,6738.45158203125,70.81808621988857,0
2018-05-14,6977.35009765625,7008.259765625,6954.64013671875,6964.3701171875,2085850000,6815.0080078125,6741.51818359375,71.5636308585856,0
2018-05-15,6909.31982421875,6912.0400390625,6852.72998046875,6888.5400390625,2120380000,6835.666015625,6741.663388671875,60.414456053216846,0
2018-05-16,6892.89013671875,6944.5400390625,6891.64990234375,6929.97021484375,2103060000,6864.2150390625,6742.002392578125,63.87384863700321,0
2018-05-17,6905.75,6952.97998046875,6869.39013671875,6901.6298828125,1958970000,6890.030029296875,6741.4471875,59.84890222603363,0
2018-05-18,6876.64990234375,6897.91015625,6857.580078125,6866.25,1982190000,6899.743017578125,6739.443583984375,54.98293772292132,0
2018-05-21,6920.31982421875,6948.27001953125,6876.35009765625,6905.52978515625,1997220000,6908.108984375,6735.530576171875,59.13296640769921,0
2018-05-22,6934.7001953125,6947.43017578125,6883.75,6893.6201171875,1927420000,6915.922998046875,6730.780576171875,57.33019589234184,0
2018-05-23,6847.27001953125,6954.7001953125,6846.93994140625,6953.6298828125,1997090000,6921.964990234375,6728.922978515625,63.61766850401518,0
2018-05-24,6951.52001953125,6963.68017578125,6882.56982421875,6949.7001953125,2035460000,6920.580029296875,6727.0973828125,62.93449219625784,0
2018-05-25,6951.47021484375,6982.52001953125,6941.85009765625,6960.919921875,1771950000,6921.416015625,6725.696376953125,64.1703662006065,0
2018-05-29,6928.5,6964.64990234375,6887.1201171875,6926.5400390625,2095380000,6917.6330078125,6723.828173828125,57.55488998118901,0
2018-05-30,6955.58984375,6987.6298828125,6938.02001953125,6976.3701171875,2058300000,6926.416015625,6726.057978515625,63.66310248212195,0
2018-05-31,6969.93017578125,7016.419921875,6955.990234375,6967.72998046875,2533360000,6930.1919921875,6727.6941796875,61.92477155836607,0
2018-06-01,7010.080078125,7084.83984375,7008.02001953125,7083.93017578125,2212330000,6948.422021484375,6732.303779296875,73.05604347195712,0
2018-06-04,7099.5,7146.77001953125,7099.08984375,7143.56982421875,2152170000,6976.15400390625,6741.52998046875,76.94741460373349,0
2018-06-05,7162.41015625,7179.81982421875,7137.1298828125,7166.75,2063270000,7002.276025390625,6754.70318359375,78.31672034007278,0
2018-06-06,7180.240234375,7212.4501953125,7140.919921875,7210.080078125,2198100000,7033.922021484375,6763.82818359375,80.72447520241194,0
2018-06-07,7212.43017578125,7212.43017578125,7115.85986328125,7152.830078125,2339720000,7053.842041015625,6776.28798828125,69.28818823974757,0
2018-06-08,7121.759765625,7161.919921875,7100.72998046875,7152.6201171875,1949810000,7074.134033203125,6790.124189453125,69.24771194247684,0
2018-06-11,7149.64990234375,7187.4501953125,7146.08984375,7168.47998046875,1959360000,7094.8900390625,6801.87119140625,70.70213580492305,0
2018-06-12,7181.669921875,7214.490234375,7173.759765625,7209.18017578125,2019890000,7123.154052734375,6818.237998046875,74.22190334326206,0
2018-06-13,7219.580078125,7261.169921875,7193.02001953125,7205.259765625,2197830000,7146.043017578125,6833.166591796875,73.26805307514252,0
2018-06-14,7233.7001953125,7291.31005859375,7233.7001953125,7279.58984375,2193630000,7177.22900390625,6847.5571875,79.01921357619493,0
2018-06-15,7245.16015625,7268.83984375,7220.97021484375,7255.759765625,3049870000,7194.411962890625,6860.7755859375,73.32917639564187,0
2018-06-18,7201.18017578125,7256.43017578125,7186.16015625,7251.41015625,2102660000,7205.19599609375,6877.13958984375,72.26070740549731,0
2018-06-19,7158.7998046875,7229.990234375,7138.02001953125,7228.0400390625,2283340000,7211.325,6892.25359375,66.41156758457963,0
2018-06-20,7264.85009765625,7309.990234375,7256.8701171875,7280.7001953125,2316420000,7218.38701171875,6905.5501953125,72.1302572556183,0
2018-06-21,7304.0498046875,7308.259765625,7203.93017578125,7217.490234375,2349640000,7224.85302734375,6918.231201171875,58.64665478007316,0
2018-06-22,7239.72021484375,7239.75,7177.4599609375,7197.509765625,3956300000,7229.3419921875,6929.056201171875,54.99109808256537,0
2018-06-25,7131.0498046875,7144.2900390625,6976.9599609375,7038.169921875,2423190000,7216.310986328125,6937.252802734375,35.26837241342378,0
2018-06-26,7061.22998046875,7108.4501953125,7040.06005859375,7068.2001953125,2068870000,7202.21298828125,6945.113203125,39.84292550270096,0
2018-06-27,7096.60009765625,7128.77001953125,6968.2998046875,6969.669921875,2319650000,7178.65400390625,6948.17919921875,31.599988305932158,0
2018-06-28,6963.3701171875,7055.25,6950.22998046875,7031.60009765625,2208870000,7153.855029296875,6952.147001953125,40.32924827846872,0
2018-06-29,7071.490234375,7101.830078125,7031.39990234375,7040.7998046875,2208820000,7132.359033203125,6957.4651953125,41.57531651914635,0
2018-07-02,6979.5400390625,7099.27001953125,6969.16015625,7097.81982421875,1777880000,7117.0,6966.066591796875,49.00117062272738,0
2018-07-03,7121.7099609375,7122.4501953125,7009.509765625,7014.5498046875,1171420000,7095.6509765625,6973.381591796875,40.53649909746556,0
2018-07-05,7064.0,7105.5400390625,7025.25,7101.0498046875,1754690000,7077.6859375,6985.221591796875,50.52440885632918,0
2018-07-06,7114.169921875,7217.0,7106.10009765625,7207.330078125,1718600000,7076.669921875,6999.08939453125,59.846905474012736,0
2018-07-09,7251.18017578125,7277.580078125,7221.31982421875,7276.0,1844440000,7084.5189453125,7011.616396484375,64.68394699285136,0
2018-07-10,7287.0498046875,7297.7900390625,7257.490234375,7282.60009765625,1735230000,7108.961962890625,7024.141396484375,65.13804424304264,0
2018-07-11,7221.66015625,7271.1201171875,7220.22998046875,7243.97998046875,1768480000,7126.53994140625,7036.909599609375,60.05480854939249,0
2018-07-12,7276.3798828125,7368.72021484375,7274.16015625,7366.25,1930830000,7166.19794921875,7050.595400390625,68.74272385561552,0
2018-07-13,7372.27978515625,7387.740234375,7348.9599609375,7375.81982421875,1727500000,7200.619921875,7065.222197265625,69.33007827473023,0
2018-07-16,7381.02978515625,7390.64013671875,7346.33984375,7357.89990234375,1739360000,7232.329931640625,7079.510595703125,66.69013040258382,0
2018-07-17,7291.47998046875,7418.43017578125,7288.2998046875,7403.89013671875,1752210000,7262.936962890625,7092.20599609375,69.98948601830534,0
2018-07-18,7407.25,7411.25,7368.35986328125,7390.1298828125,1881110000,7300.494970703125,7103.57119140625,67.73130382548887,0
2018-07-19,7364.66015625,7388.990234375,7344.330078125,7352.35986328125,1886300000,7325.6259765625,7114.3087890625,61.594510895832734,0
2018-07-20,7379.1298828125,7398.58984375,7343.3701171875,7350.22998046875,1796530000,7339.915966796875,7123.449189453125,61.242492053766476,0
2018-07-23,7335.419921875,7376.81982421875,7301.33984375,7371.77978515625,1668270000,7349.4939453125,7131.6137890625,63.609767948984555,0
2018-07-24,7455.509765625,7475.990234375,7375.740234375,7406.25,2021890000,7361.858935546875,7140.687587890625,67.21341604997221,0
2018-07-25,7406.10009765625,7511.39013671875,7405.64013671875,7508.58984375,1943820000,7388.319921875,7151.571982421875,75.3624813513875,0
2018-07-26,7404.56005859375,7430.1201171875,7385.72021484375,7400.75,2289370000,7391.769921875,7161.816181640625,58.21093668091979,0
2018-07-27,7443.240234375,7443.240234375,7255.31982421875,7296.77978515625,2193410000,7383.86591796875,7169.152373046875,46.686460115085424,0
2018-07-30,7292.72021484375,7299.080078125,7158.77978515625,7193.10009765625,2154140000,7367.3859375,7174.98177734375,38.201747902130066,0
2018-07-31,7219.669921875,7272.9599609375,7179.41015625,7231.97998046875,2208610000,7350.194921875,7182.296376953125,42.602462661966605,0
2018-08-01,7269.2001953125,7294.7998046875,7234.64013671875,7272.89013671875,2228950000,7338.470947265625,7189.643583984375,47.064685354765544,0
2018-08-02,7221.35009765625,7380.56005859375,7221.35009765625,7372.14990234375,2115490000,7340.449951171875,7199.2141796875,56.331331174541575,0
2018-08-03,7389.35986328125,7395.490234375,7356.330078125,7395.490234375,2035870000,7344.9759765625,7208.05138671875,58.2640712614615,0
2018-08-06,7390.81982421875,7439.5498046875,7381.580078125,7438.990234375,2245300000,7351.697021484375,7217.8371875,61.808191703761985,0
2018-08-07,7459.31982421875,7478.9599609375,7443.8798828125,7462.64990234375,2206400000,7357.33701171875,7227.871787109375,63.69462407093489,0
2018-08-08,7454.419921875,7486.2099609375,7435.77001953125,7469.5498046875,2098100000,7353.4330078125,7238.731982421875,64.27358240355244,0
2018-08-09,7467.509765625,7498.3701171875,7458.56982421875,7466.9599609375,2048170000,7360.05400390625,7248.543779296875,63.84367257515326,0
2018-08-10,7409.0498046875,7436.68994140625,7382.830078125,7408.2998046875,2107530000,7371.206005859375,7257.35517578125,54.54681022149983,0
2018-08-13,7420.18017578125,7468.81982421875,7398.52978515625,7401.169921875,1934100000,7392.01298828125,7263.699970703125,53.481890214586834,0
2018-08-14,7430.4501953125,7455.419921875,7390.0,7447.169921875,1938840000,7413.531982421875,7269.77197265625,59.25546685944577,0
2018-08-15,7385.669921875,7409.47998046875,7308.52001953125,7354.66015625,2294100000,7421.708984375,7273.53017578125,46.26423035091363,0
2018-08-16,7409.60986328125,7422.830078125,7361.8798828125,7374.2900390625,1991410000,7421.922998046875,7276.814375,48.936704737033,0
2018-08-17,7352.6298828125,7394.93994140625,7312.64990234375,7377.5400390625,1850770000,7420.127978515625,7281.30857421875,49.40538059991443,0
2018-08-20,7393.580078125,7395.75,7343.47021484375,7371.419921875,1709500000,7413.370947265625,7285.6845703125,48.46304979080852,0
2018-08-21,7393.4599609375,7441.419921875,7388.3701171875,7397.22998046875,1788860000,7406.828955078125,7290.2595703125,52.739733048264014,0
2018-08-22,7379.83984375,7434.47998046875,7374.68994140625,7424.60009765625,1669240000,7402.333984375,7294.56796875,56.996968167218284,0
2018-08-23,7420.31005859375,7465.8701171875,7405.39990234375,7413.83984375,1888600000,7397.02197265625,7298.7395703125,54.813159009899906,0
2018-08-24,7443.7099609375,7489.5400390625,7442.990234375,7485.39990234375,1892990000,7404.731982421875,7302.855771484375,64.88044890243309,0
2018-08-27,7527.3701171875,7560.759765625,7512.02001953125,7559.1298828125,2333790000,7420.527978515625,7308.923173828125,72.08839272616775,0
2018-08-28,7580.85009765625,7588.72021484375,7556.7099609375,7570.25,1980270000,7432.835986328125,7315.299970703125,73.0276801464228,0
2018-08-29,7585.1298828125,7661.9501953125,7583.52001953125,7660.18017578125,1909880000,7463.38798828125,7323.9427734375,79.35006523768912,0
2018-08-30,7645.10986328125,7691.10009765625,7619.72998046875,7642.669921875,2022720000,7490.2259765625,7331.18216796875,75.47477703602537,0
