date,open,high,low,close,volume,SMA_short,SMA_long,RSI,Signal
2018-03-14,2774.06005859375,2777.110107421875,2744.3798828125,2749.47998046875,3394630000,2736.8130126953124,2747.03919921875,53.034491598871014,0
2018-03-15,2754.27001953125,2763.030029296875,2741.469970703125,2747.330078125,3543710000,2743.7790283203126,2748.069599609375,52.36328397506903,0
2018-03-16,2750.570068359375,2761.85009765625,2749.969970703125,2752.010009765625,5429140000,2749.855029296875,2748.8485986328124,53.795332130549646,1
2018-03-19,2741.3798828125,2741.3798828125,2694.590087890625,2712.919921875,3327460000,2749.05302734375,2748.627197265625,41.94616705569405,0
2018-03-20,2715.050048828125,2724.219970703125,2710.050048828125,2716.93994140625,3272590000,2747.935009765625,2748.102998046875,43.38881201923411,-1
2018-03-21,2714.989990234375,2739.139892578125,2709.7900390625,2711.929931640625,3434780000,2746.447998046875,2747.3873974609373,41.92799574197401,0
2018-03-22,2691.360107421875,2695.679931640625,2641.590087890625,2643.68994140625,3765460000,2736.9199951171877,2745.2353955078124,27.658700634947238,0
2018-03-23,2646.7099609375,2657.669921875,2585.889892578125,2588.260009765625,3829380000,2717.0889892578125,2742.03599609375,21.097453858801387,0
2018-03-26,2619.35009765625,2661.360107421875,2601.81005859375,2658.550048828125,3538080000,2704.6419921875,2739.8557958984375,41.04801089381749,0
2018-03-27,2667.570068359375,2674.780029296875,2596.1201171875,2612.6201171875,3761320000,2689.372998046875,2736.3833984375,34.614143135115725,0
2018-03-28,2611.300048828125,2632.64990234375,2593.06005859375,2605.0,3875720000,2674.925,2732.955,33.63029280533307,0
2018-03-29,2614.409912109375,2659.070068359375,2609.719970703125,2640.8701171875,3572360000,2664.27900390625,2729.721201171875,42.31338085393536,0
2018-04-02,2633.449951171875,2638.300048828125,2553.800048828125,2581.8798828125,3635780000,2647.2659912109375,2725.3981982421874,34.06738747182938,0
2018-04-03,2592.169921875,2619.139892578125,2575.489990234375,2614.449951171875,3395840000,2637.418994140625,2721.4811962890626,41.18660956937043,0
2018-04-04,2584.0400390625,2649.860107421875,2573.610107421875,2644.68994140625,3369230000,2630.193994140625,2717.715595703125,47.14752654333749,0
2018-04-05,2657.360107421875,2672.080078125,2649.580078125,2662.840087890625,3230430000,2625.285009765625,2714.1897998046875,50.532883460931785,0
2018-04-06,2645.820068359375,2656.8798828125,2586.27001953125,2604.469970703125,3312390000,2621.3630126953126,2709.5283984375,41.025589369090824,0
2018-04-09,2617.179931640625,2653.550048828125,2610.7900390625,2613.159912109375,3076140000,2623.8530029296876,2705.0065966796874,42.8271605061139,0
2018-04-10,2638.409912109375,2665.449951171875,2635.780029296875,2656.8701171875,3579130000,2623.685009765625,2700.6865966796877,51.25367883744253,0
2018-04-11,2643.889892578125,2661.429931640625,2639.25,2642.18994140625,3054520000,2626.6419921875,2696.459794921875,48.55003848003979,0
2018-04-12,2653.830078125,2674.719970703125,2653.830078125,2663.989990234375,3045330000,2632.5409912109376,2693.29099609375,52.716895459044856,0
2018-04-13,2676.89990234375,2680.260009765625,2645.050048828125,2656.300048828125,2988540000,2634.083984375,2689.9407958984375,51.075349765541745,0
2018-04-16,2670.10009765625,2686.489990234375,2665.159912109375,2677.840087890625,3020740000,2643.6800048828127,2687.057998046875,55.447097837067126,0
2018-04-17,2692.739990234375,2713.340087890625,2692.050048828125,2706.389892578125,3286190000,2652.8739990234376,2685.9431982421875,60.685398829318856,0
2018-04-18,2710.110107421875,2717.489990234375,2703.6298828125,2708.639892578125,3412030000,2659.268994140625,2687.137197265625,61.090997429135626,0
2018-04-19,2701.159912109375,2702.840087890625,2681.89990234375,2693.1298828125,3375120000,2662.2979736328125,2687.0969970703127,56.565403937342175,0
2018-04-20,2692.56005859375,2693.93994140625,2660.610107421875,2670.139892578125,3428260000,2668.8649658203126,2686.8665966796875,50.34607940174881,0
2018-04-23,2675.39990234375,2682.860107421875,2657.989990234375,2670.2900390625,3030390000,2674.577978515625,2688.6523974609377,50.38615906650716,0
2018-04-24,2680.800048828125,2683.550048828125,2617.320068359375,2634.56005859375,3716020000,2672.34697265625,2688.95259765625,41.43281779901587,0
2018-04-25,2634.919921875,2645.300048828125,2612.669921875,2639.39990234375,3563680000,2672.06796875,2688.620595703125,42.9769186119717,0
2018-04-26,2651.64990234375,2676.47998046875,2647.159912109375,2666.93994140625,3690920000,2672.3629638671873,2688.700595703125,51.211224134645775,0
2018-04-27,2675.469970703125,2677.35009765625,2659.010009765625,2669.909912109375,3234510000,2673.7239501953127,2688.1261962890626,52.051252018777284,0
2018-04-30,2682.510009765625,2682.8701171875,2648.0400390625,2648.050048828125,3749510000,2670.7449462890627,2686.4631982421874,45.55637753261126,0
2018-05-01,2642.9599609375,2655.27001953125,2625.409912109375,2654.800048828125,3562820000,2665.5859619140624,2684.9147998046874,47.818244818034266,0
2018-05-02,2654.239990234375,2660.8701171875,2631.699951171875,2635.669921875,4047020000,2658.28896484375,2683.302998046875,42.22508487808001,0
2018-05-03,2628.080078125,2637.139892578125,2594.6201171875,2629.72998046875,3867530000,2651.948974609375,2681.87099609375,40.56756267614864,0
2018-05-04,2621.449951171875,2670.929931640625,2615.320068359375,2663.419921875,3335260000,2651.2769775390625,2681.0601953125,52.472002340800074,0
2018-05-07,2680.340087890625,2683.35009765625,2664.699951171875,2672.6298828125,3266810000,2651.5109619140626,2679.5667919921875,55.229932244555236,0
2018-05-08,2670.260009765625,2676.340087890625,2655.199951171875,2671.919921875,3745100000,2655.2469482421875,2677.4131884765625,54.95339259797962,0
2018-05-09,2678.1201171875,2701.27001953125,2674.139892578125,2697.7900390625,3913650000,2661.0859619140624,2676.483388671875,62.62491483448051,0
2018-05-10,2705.02001953125,2726.110107421875,2704.5400390625,2723.070068359375,3380640000,2666.698974609375,2676.6681884765626,68.51880877397456,0
2018-05-11,2722.699951171875,2732.860107421875,2717.449951171875,2727.719970703125,2874850000,2672.47998046875,2677.669189453125,69.51362906881002,0
2018-05-14,2738.469970703125,2742.10009765625,2725.469970703125,2730.1298828125,2994360000,2680.6879638671876,2678.446787109375,70.06517301971945,0
2018-05-15,2718.590087890625,2718.590087890625,2701.909912109375,2711.449951171875,3291190000,2686.3529541015623,2678.2569873046873,60.51779547585967,0
2018-05-16,2712.6201171875,2727.760009765625,2712.169921875,2722.4599609375,3248480000,2695.0319580078126,2678.1437841796874,63.78955036170718,0
2018-05-17,2719.7099609375,2731.9599609375,2711.360107421875,2720.1298828125,3478150000,2704.0719482421873,2678.010380859375,62.5553682380299,0
2018-05-18,2717.35009765625,2719.5,2709.179931640625,2712.969970703125,3383270000,2709.026953125,2677.490380859375,58.63373477365261,0
2018-05-21,2735.389892578125,2739.18994140625,2725.699951171875,2733.010009765625,3053480000,2715.0649658203124,2676.4191796875,65.45324349156705,0
2018-05-22,2738.340087890625,2742.239990234375,2721.8798828125,2724.43994140625,3384140000,2720.3169677734377,2675.247578125,60.64342443432413,0
2018-05-23,2713.97998046875,2733.330078125,2709.5400390625,2733.2900390625,3333160000,2723.8669677734374,2674.607177734375,63.73908033280905,0
2018-05-24,2730.93994140625,2731.969970703125,2707.3798828125,2727.760009765625,3285750000,2724.3359619140624,2674.1727783203123,60.39943647916254,0
2018-05-25,2723.60009765625,2727.360107421875,2714.989990234375,2721.330078125,3015260000,2723.69697265625,2673.6527783203123,56.52535202385196,0
2018-05-29,2705.110107421875,2710.669921875,2676.81005859375,2689.860107421875,3743310000,2719.6699951171877,2672.4097802734377,41.77267110462468,0
2018-05-30,2702.429931640625,2729.340087890625,2702.429931640625,2724.010009765625,3566490000,2720.9260009765626,2672.63158203125,55.84222938230698,0
