date,open,high,low,close,volume,SMA_short,SMA_long,RSI,Signal
2018-05-25,12917.150390625,13002.4697265625,12852.169921875,12938.009765625,104044700,12895.461962890626,12650.744228515625,55.68262843252933,0
2018-05-28,13016.5498046875,13040.6298828125,12828.259765625,12863.4599609375,69766800,12913.611474609375,12650.664931640626,52.10888451113915,0
2018-05-29,12786.150390625,12803.2900390625,12608.7001953125,12666.509765625,153964500,12917.89345703125,12647.5479296875,44.0630225680414,0
2018-05-30,12693.330078125,12783.759765625,12663.3701171875,12783.759765625,122609400,12926.475927734375,12643.706630859375,49.10158007134883,0
2018-05-31,12796.16015625,12803.599609375,12547.6103515625,12604.8896484375,184309000,12916.60791015625,12636.559130859376,42.77198086305129,0
2018-06-01,12678.0703125,12800.4501953125,12660.7900390625,12724.26953125,123414600,12918.3138671875,12630.1240234375,47.62470154366033,0
2018-06-04,12839.4404296875,12846.259765625,12714.0302734375,12770.75,84511600,12915.87138671875,12623.975625,49.42296764736623,0
2018-06-05,12766.16015625,12925.240234375,12753.2998046875,12787.1298828125,107898300,12907.8208984375,12619.033525390625,50.073521653000384,0
2018-06-06,12813.3896484375,12872.900390625,12729.23046875,12830.0703125,106976800,12903.713916015626,12615.305224609376,51.82300572277288,0
2018-06-07,12877.849609375,12914.849609375,12760.5400390625,12811.0498046875,94068000,12897.113427734375,12610.965419921875,50.97099979509906,0
2018-06-08,12668.76953125,12795.6396484375,12610.6796875,12766.5498046875,115025300,12884.297412109376,12606.6258203125,48.94360395939511,0
2018-06-11,12816.3203125,12861.9501953125,12751.66015625,12842.91015625,108719300,12876.380908203126,12602.59162109375,52.43946919466481,0
2018-06-12,12924.0302734375,12948.51953125,12816.0703125,12842.2998046875,100645600,12869.610400390626,12599.17501953125,52.40858020197091,0
2018-06-13,12857.16015625,12905.669921875,12781.23046875,12890.580078125,105696700,12865.63740234375,12595.2665234375,54.68255286533715,0
2018-06-14,12806.0703125,13135.9697265625,12800.66015625,13107.099609375,136091200,12871.17587890625,12591.993017578125,63.179426623526034,0
2018-06-15,13115.849609375,13170.0498046875,13010.5400390625,13010.5498046875,257670500,12865.9728515625,12587.461611328124,57.96068006709415,0
2018-06-18,12945.5302734375,12982.919921875,12784.48046875,12834.1103515625,89102600,12853.7923828125,12580.20671875,49.85598284324129,0
2018-06-19,12647.0703125,12708.7099609375,12594.509765625,12677.9697265625,102502200,12829.194873046876,12572.839013671875,43.99331958276112,0
2018-06-20,12731.66015625,12760.2001953125,12670.7802734375,12695.16015625,89617400,12815.110888671876,12566.80701171875,44.763442022522845,0
2018-06-21,12699.7099609375,12719.4501953125,12472.98046875,12511.91015625,111154800,12797.951904296875,12558.5244140625,38.660620123091846,0
2018-06-22,12507.7197265625,12579.7197265625,12486.259765625,12579.7197265625,83725600,12780.03740234375,12551.076806640625,41.82145473616058,0
2018-06-25,12497.48046875,12518.8896484375,12270.330078125,12270.330078125,98566500,12750.380908203126,12541.8030078125,33.37176072079872,0
2018-06-26,12333.4404296875,12355.8603515625,12188.5,12234.33984375,62457100,12728.772412109374,12532.2516015625,32.54794699010595,0
2018-06-27,12247.75,12439.91015625,12124.8701171875,12348.6103515625,127889100,12707.01494140625,12525.698701171876,37.798275707672445,0
2018-06-28,12289.8095703125,12375.3701171875,12104.41015625,12177.23046875,107207500,12685.631982421875,12519.619404296875,33.57700119129511,0
2018-06-29,12322.6396484375,12382.8701171875,12260.91015625,12306.0,114043400,12664.718505859375,12515.804501953126,39.08197641582104,0
2018-07-02,12147.9404296875,12301.9296875,12132.7197265625,12238.169921875,93436600,12638.089501953125,12514.259599609375,37.3270672397041,0
2018-07-03,12321.0703125,12428.1396484375,12278.3896484375,12349.1396484375,93526400,12616.189990234376,12511.84669921875,41.92177940657449,0
2018-07-04,12323.75,12350.6796875,12284.5595703125,12317.6103515625,78417600,12590.5669921875,12512.41990234375,41.002012209906276,0
2018-07-05,12363.0498046875,12516.509765625,12361.8603515625,12464.2900390625,114460400,12573.22900390625,12515.987998046876,46.84485121494126,0
2018-07-06,12506.26953125,12508.080078125,12426.400390625,12496.169921875,0,12559.710009765626,12518.122001953125,48.04908645696375,0
2018-07-09,12541.740234375,12559.9697265625,12490.400390625,12543.8896484375,74724300,12544.758984375,12521.5958984375,49.87949220336944,0
2018-07-10,12580.3095703125,12639.7900390625,12530.7099609375,12609.849609375,81853500,12533.136474609375,12524.30279296875,52.37717051950046,0
2018-07-11,12506.990234375,12514.75,12398.4697265625,12417.1298828125,84350300,12509.46396484375,12525.012392578124,45.27756005657412,0
2018-07-12,12464.0595703125,12505.2001953125,12408.6298828125,12492.9697265625,72314800,12478.757470703125,12525.422490234376,48.25029577432043,0
2018-07-13,12549.23046875,12583.7900390625,12499.2998046875,12540.73046875,0,12455.26650390625,12526.973798828125,50.08913706606084,0
2018-07-16,12530.98046875,12604.240234375,12506.990234375,12561.01953125,97107500,12441.611962890625,12527.704990234375,50.88750659915377,0
2018-07-17,12566.9697265625,12688.5,12522.0498046875,12661.5400390625,91976300,12440.790478515624,12529.61548828125,54.749484506014,0
2018-07-18,12728.41015625,12778.9599609375,12715.51953125,12765.9404296875,87635000,12444.3294921875,12532.655791015624,58.407650346480054,0
2018-07-19,12740.6796875,12759.419921875,12658.3701171875,12686.2900390625,75493900,12453.048486328125,12534.680791015626,54.769747729005935,0
2018-07-20,12664.4501953125,12706.83984375,12469.5,12561.419921875,106490300,12452.13349609375,12535.02458984375,49.55835819219844,0
2018-07-23,12510.23046875,12565.1201171875,12489.330078125,12548.5703125,65205400,12466.0455078125,12535.60298828125,49.04123939691715,0
2018-07-24,12590.7900390625,12755.26953125,12585.91015625,12689.3896484375,90068800,12488.797998046875,12538.138388671876,54.62866806056943,0
2018-07-25,12685.6796875,12695.1201171875,12538.1201171875,12579.330078125,80817800,12500.333984375,12542.02228515625,50.01308098612225,0
2018-07-26,12732.8798828125,12827.7099609375,12701.5595703125,12809.23046875,105931000,12531.933984375,12550.977490234374,57.99649184951268,0
2018-07-27,12825.75,12886.830078125,12815.1201171875,12860.400390625,95634400,12559.65400390625,12558.67279296875,59.545173601533975,0
2018-07-30,12822.8701171875,12848.9501953125,12798.2001953125,12798.2001953125,70725000,12587.655517578125,12565.51609375,56.80351421129034,0
2018-07-31,12809.740234375,12860.58984375,12739.830078125,12805.5,106509800,12610.47353515625,12571.117490234376,57.05343337480209,0
2018-08-01,12826.7001953125,12833.1103515625,12706.33984375,12737.0498046875,93510500,12631.4455078125,12574.93228515625,53.90408328012447,0
2018-08-02,12617.6298828125,12619.599609375,12493.2001953125,12546.330078125,103271900,12635.547509765625,12576.9287890625,46.24450439582802,0
2018-08-03,12572.6103515625,12644.51953125,12561.6201171875,12615.759765625,79345300,12641.527001953125,12578.902490234375,49.08109439838866,0
2018-08-06,12631.400390625,12715.7802734375,12538.349609375,12598.2099609375,65599400,12644.243017578125,12582.674287109376,48.38606091720986,0
2018-08-07,12656.8701171875,12738.5302734375,12646.16015625,12648.1904296875,87114600,12646.16005859375,12586.7787890625,50.53442209600012,0
2018-08-08,12622.98046875,12704.580078125,12586.23046875,12633.5400390625,89371000,12656.98056640625,12589.65859375,49.87904392141828,0
