date,close,equity
2018-05-25,12938.009765625,1666.6666666666667
2018-05-28,12863.4599609375,1666.6666666666667
2018-05-29,12666.509765625,1666.6666666666667
2018-05-30,12783.759765625,1666.6666666666667
2018-05-31,12604.8896484375,1666.6666666666667
2018-06-01,12724.26953125,1666.6666666666667
2018-06-04,12770.75,1666.6666666666667
2018-06-05,12787.1298828125,1666.6666666666667
2018-06-06,12830.0703125,1666.6666666666667
2018-06-07,12811.0498046875,1666.6666666666667
2018-06-08,12766.5498046875,1666.6666666666667
2018-06-11,12842.91015625,1666.6666666666667
2018-06-12,12842.2998046875,1666.6666666666667
2018-06-13,12890.580078125,1666.6666666666667
2018-06-14,13107.099609375,1666.6666666666667
2018-06-15,13010.5498046875,1666.6666666666667
2018-06-18,12834.1103515625,1666.6666666666667
2018-06-19,12677.9697265625,1666.6666666666667
2018-06-20,12695.16015625,1666.6666666666667
2018-06-21,12511.91015625,1666.6666666666667
2018-06-22,12579.7197265625,1666.6666666666667
2018-06-25,12270.330078125,1666.6666666666667
2018-06-26,12234.33984375,1666.6666666666667
2018-06-27,12348.6103515625,1666.6666666666667
2018-06-28,12177.23046875,1666.6666666666667
2018-06-29,12306.0,1666.6666666666667
2018-07-02,12238.169921875,1666.6666666666667
2018-07-03,12349.1396484375,1666.6666666666667
2018-07-04,12317.6103515625,1666.6666666666667
2018-07-05,12464.2900390625,1666.6666666666667
2018-07-06,12496.169921875,1666.6666666666667
2018-07-09,12543.8896484375,1666.6666666666667
2018-07-10,12609.849609375,1666.6666666666667
2018-07-11,12417.1298828125,1666.6666666666667
2018-07-12,12492.9697265625,1666.6666666666667
2018-07-13,12540.73046875,1666.6666666666667
2018-07-16,12561.01953125,1666.6666666666667
2018-07-17,12661.5400390625,1666.6666666666667
2018-07-18,12765.9404296875,1666.6666666666667
2018-07-19,12686.2900390625,1666.6666666666667
2018-07-20,12561.419921875,1666.6666666666667
2018-07-23,12548.5703125,1666.6666666666667
2018-07-24,12689.3896484375,1666.6666666666667
2018-07-25,12579.330078125,1666.6666666666667
2018-07-26,12809.23046875,1666.6666666666667
2018-07-27,12860.400390625,1666.6666666666667
2018-07-30,12798.2001953125,1666.6666666666667
2018-07-31,12805.5,1666.6666666666667
2018-08-01,12737.0498046875,1666.6666666666667
2018-08-02,12546.330078125,1666.6666666666667
2018-08-03,12615.759765625,1666.6666666666667
2018-08-06,12598.2099609375,1666.6666666666667
2018-08-07,12648.1904296875,1666.6666666666667
2018-08-08,12633.5400390625,1666.6666666666667
2018-08-09,12676.1103515625,1666.6666666666667
2018-08-10,12424.349609375,1666.6666666666667
2018-08-13,12358.740234375,1666.6666666666667
2018-08-14,12358.8701171875,1666.6666666666667
2018-08-15,12163.009765625,1666.6666666666667
2018-08-16,12237.169921875,1666.6666666666667
2018-08-17,12210.5498046875,1666.6666666666667
2018-08-20,12331.2998046875,1666.6666666666667
2018-08-21,12384.490234375,1666.6666666666667
2018-08-22,12385.7001953125,1666.6666666666667
2018-08-23,12365.580078125,1666.6666666666667
2018-08-24,12394.51953125,1666.6666666666667
2018-08-27,12538.3095703125,1666.6666666666667
2018-08-28,12527.419921875,1666.6666666666667
2018-08-29,12561.6796875,1666.6666666666667
2018-08-30,12494.240234375,1666.6666666666667
2018-08-31,12364.0595703125,1666.6666666666667
2018-09-03,12346.41015625,1666.6666666666667
2018-09-04,12210.2099609375,1666.6666666666667
2018-09-05,12040.4599609375,1666.6666666666667
2018-09-06,11955.25,1666.6666666666667
2018-09-07,11959.6298828125,1666.6666666666667
2018-09-10,11986.33984375,1666.6666666666667
2018-09-11,11970.26953125,1666.6666666666667
2018-09-12,12032.2998046875,1666.6666666666667
2018-09-13,12055.5498046875,1666.6666666666667
2018-09-14,12124.330078125,1666.6666666666667
2018-09-17,12096.41015625,1666.6666666666667
2018-09-18,12157.669921875,1666.6666666666667
2018-09-19,12219.01953125,1666.6666666666667
2018-09-20,12326.48046875,1666.6666666666667
2018-09-21,12430.8798828125,1666.6666666666667
2018-09-24,12350.8203125,1666.6666666666667
2018-09-25,12374.66015625,1666.6666666666667
2018-09-26,12385.8896484375,1666.6666666666667
2018-09-27,12435.58984375,1666.6666666666667
2018-09-28,12246.73046875,1666.6666666666667
2018-10-01,12339.0302734375,1666.6666666666667
2018-10-02,12287.580078125,1666.6666666666667
