date,close,equity
2018-10-16,7276.43017578125,5000.0
2018-10-17,7278.6298828125,5000.0
2018-10-18,7116.08984375,5000.0
2018-10-19,7107.22998046875,5000.0
2018-10-22,7141.2099609375,5000.0
2018-10-23,7118.669921875,5000.0
2018-10-24,6789.14990234375,5000.0
2018-10-25,7016.39013671875,5000.0
2018-10-26,6852.39990234375,5000.0
2018-10-29,6713.89990234375,5000.0
2018-10-30,6810.1201171875,5000.0
2018-10-31,6967.10009765625,5000.0
2018-11-01,7069.169921875,5000.0
2018-11-02,6965.2900390625,5000.0
2018-11-05,6937.08984375,5000.0
2018-11-06,6988.85009765625,5000.0
2018-11-07,7203.1298828125,5000.0
2018-11-08,7158.58984375,5000.0
2018-11-09,7039.14990234375,5000.0
2018-11-12,6829.10009765625,5000.0
2018-11-13,6830.91015625,5000.0
2018-11-14,6769.8701171875,5000.0
2018-11-15,6890.4501953125,5000.0
2018-11-16,6867.02001953125,5000.0
2018-11-19,6642.919921875,5000.0
2018-11-20,6526.9599609375,5000.0
2018-11-21,6575.66015625,5000.0
2018-11-23,6527.35009765625,5000.0
2018-11-26,6678.33984375,5000.0
2018-11-27,6701.0400390625,5000.0
2018-11-28,6913.330078125,5000.0
2018-11-29,6892.39990234375,5000.0
2018-11-30,6949.009765625,5000.0
2018-12-03,7062.1298828125,5000.0
2018-12-04,6795.2099609375,5000.0
2018-12-06,6838.85009765625,5000.0
2018-12-07,6613.27978515625,5000.0
2018-12-10,6682.740234375,5000.0
2018-12-11,6704.240234375,5000.0
2018-12-12,6763.9599609375,5000.0
2018-12-13,6767.97021484375,5000.0
2018-12-14,6594.9599609375,5000.0
2018-12-17,6448.39013671875,5000.0
2018-12-18,6491.52001953125,5000.0
2018-12-19,6342.97021484375,5000.0
2018-12-20,6243.18994140625,5000.0
2018-12-21,6046.56005859375,5000.0
2018-12-24,5899.35009765625,5000.0
2018-12-26,6262.77001953125,5000.0
2018-12-27,6288.2998046875,5000.0
2018-12-28,6285.27001953125,5000.0
2018-12-31,6329.97021484375,5000.0
2019-01-02,6360.8701171875,5000.0
2019-01-03,6147.1298828125,5000.0
2019-01-04,6422.669921875,5000.0
2019-01-07,6488.25,5000.0
2019-01-08,6551.85009765625,5000.0
2019-01-09,6600.68994140625,5000.0
2019-01-10,6620.93994140625,5000.0
2019-01-11,6601.39990234375,5000.0
2019-01-14,6541.0400390625,5000.0
2019-01-15,6669.64013671875,5000.0
2019-01-16,6668.56005859375,5000.0
2019-01-17,6718.4501953125,5000.0
2019-01-18,6784.60986328125,5000.0
2019-01-22,6646.81005859375,5000.0
2019-01-23,6658.759765625,5000.0
2019-01-24,6702.5498046875,5000.0
2019-01-25,6787.3701171875,5000.0
2019-01-28,6697.08984375,5000.0
2019-01-29,6632.7900390625,5000.0
2019-01-30,6807.91015625,5000.0
2019-01-31,6906.83984375,5000.0
2019-02-01,6875.52001953125,5000.0
2019-02-04,6959.9599609375,5000.0
2019-02-05,7023.52001953125,5000.0
2019-02-06,6997.6201171875,5000.0
2019-02-07,6904.97998046875,5000.0
2019-02-08,6913.1298828125,5000.0
2019-02-11,6909.18017578125,5000.0
2019-02-12,7014.669921875,5000.0
2019-02-13,7015.8798828125,5000.0
2019-02-14,7022.419921875,5000.0
2019-02-15,7055.18017578125,5000.0
2019-02-19,7066.60986328125,5000.0
2019-02-20,7062.33984375,5000.0
2019-02-21,7035.16015625,5000.0
2019-02-22,7090.6298828125,5000.0
2019-02-25,7115.43017578125,5000.0
2019-02-26,7123.22021484375,5000.0
2019-02-27,7117.0,5000.0
2019-02-28,7097.52978515625,5000.0
2019-03-01,7151.56982421875,5000.0
2019-03-04,7150.830078125,5000.0
2019-03-05,7156.7900390625,5000.0
2019-03-06,7112.47021484375,5000.0
2019-03-07,7026.8798828125,5000.0
2019-03-08,7015.68994140625,5000.0
2019-03-11,7164.02001953125,5000.0
2019-03-12,7201.27978515625,5000.0
2019-03-13,7256.97998046875,5000.0
2019-03-14,7243.009765625,5000.0
2019-03-15,7306.990234375,5000.0
2019-03-18,7326.27978515625,5000.0
2019-03-19,7349.27978515625,5000.0
2019-03-20,7380.75,5000.0
2019-03-21,7493.27001953125,5000.0
2019-03-22,7326.06005859375,5000.0
2019-03-25,7316.9599609375,5000.0
2019-03-26,7351.14990234375,5000.0
2019-03-27,7308.18994140625,5000.0
2019-03-28,7320.47021484375,5000.0
2019-03-29,7378.77001953125,5000.0
2019-04-01,7478.419921875,5000.0
2019-04-02,7499.64013671875,5000.0
2019-04-03,7544.97021484375,5000.0
2019-04-04,7540.56982421875,5000.0
2019-04-05,7578.83984375,5000.0
2019-04-08,7599.740234375,5000.0
2019-04-09,7568.490234375,5000.0
2019-04-10,7611.490234375,5000.0
2019-04-11,7594.89013671875,5000.0
2019-04-12,7628.14990234375,5000.0
2019-04-15,7629.1201171875,5000.0
2019-04-16,7654.72998046875,5000.0
2019-04-17,7680.72021484375,5000.0
2019-04-18,7689.72021484375,5000.0
2019-04-22,7713.490234375,5000.0
2019-04-23,7810.7099609375,5000.0
2019-04-24,7784.41015625,5000.0
2019-04-25,7816.919921875,5000.0
2019-04-26,7826.68017578125,5000.0
2019-04-29,7839.0400390625,5000.0
2019-04-30,7781.4599609375,5000.0
2019-05-01,7751.85009765625,5000.0
2019-05-02,7724.06005859375,5000.0
2019-05-03,7845.72998046875,5000.0
2019-05-06,7794.08984375,5000.0
2019-05-07,7640.14990234375,5000.0
2019-05-08,7617.5498046875,5000.0
2019-05-09,7582.75,5000.0
2019-05-10,7586.52978515625,5000.0
2019-05-13,7324.1298828125,5000.0
2019-05-14,7401.8798828125,5000.0
2019-05-15,7503.25,5000.0
2019-05-16,7580.14013671875,5000.0
2019-05-17,7503.68017578125,5000.0
2019-05-20,7376.7001953125,5000.0
2019-05-21,7451.02001953125,5000.0
2019-05-22,7420.66015625,5000.0
2019-05-23,7307.93017578125,5000.0
2019-05-24,7300.9599609375,5000.0
2019-05-28,7278.3798828125,5000.0
2019-05-29,7216.85986328125,5000.0
2019-05-30,7245.39990234375,5000.0
2019-05-31,7127.9599609375,5000.0
2019-06-03,6978.02001953125,5000.0
2019-06-04,7166.75,5000.0
2019-06-05,7220.89990234375,5000.0
2019-06-06,7275.93017578125,5000.0
2019-06-07,7417.2900390625,5000.0
2019-06-10,7501.93017578125,5000.0
2019-06-11,7513.85009765625,5000.0
2019-06-12,7472.2900390625,5000.0
2019-06-13,7510.68017578125,5000.0
2019-06-14,7479.10986328125,5000.0
2019-06-17,7526.52001953125,5000.0
2019-06-18,7635.39990234375,5000.0
2019-06-19,7667.740234375,5000.0
2019-06-20,7738.0498046875,5000.0
2019-06-21,7728.77978515625,5000.0
2019-06-24,7723.02001953125,5000.0
2019-06-25,7591.5400390625,5000.0
