date,open,high,low,close,volume,SMA_short,SMA_long,RSI,Signal
2022-07-29,13353.2802734375,13515.0302734375,13340.58984375,13484.0498046875,82631600,13769.0583203125,14238.61693359375,58.38682781807738,0
2022-08-01,13471.2001953125,13570.2197265625,13464.900390625,13479.6298828125,57227900,13769.433623046874,14222.799466145834,58.24883711116329,0
2022-08-02,13419.1904296875,13484.5498046875,13335.3896484375,13449.2001953125,56681200,13767.644521484375,14206.561731770833,57.24573378978193,0
2022-08-03,13398.7001953125,13595.0703125,13388.33984375,13587.5595703125,63636000,13764.229013671875,14190.340592447918,60.57060131028834,0
2022-08-04,13629.7001953125,13792.8798828125,13628.5703125,13662.6796875,64719800,13761.683115234375,14173.7410546875,62.28548913351234,0
2022-08-05,13642.91015625,13693.33984375,13562.6201171875,13573.9296875,62482000,13753.015009765624,14155.7555859375,59.01954887303024,0
2022-08-08,13703.3798828125,13745.58984375,13604.5498046875,13687.6904296875,51639200,13746.011318359375,14139.9933203125,61.78558181135401,0
2022-08-09,13703.3798828125,13745.58984375,13514.7099609375,13534.9697265625,51015000,13737.2301171875,14123.90818359375,56.292439347609616,0
2022-08-10,13482.6298828125,13715.5595703125,13455.7001953125,13700.9296875,56490500,13730.969716796875,14110.12591796875,60.4114542477911,0
2022-08-11,13747.0703125,13763.259765625,13661.169921875,13694.509765625,54583800,13723.1828125,14095.143919270833,60.17520768722522,0
2022-08-12,13709.830078125,13813.0498046875,13705.01953125,13795.849609375,58498800,13718.3048046875,14080.38078125,62.65767066065253,0
2022-08-15,13847.8798828125,13857.98046875,13736.0,13816.6103515625,37843500,13713.7330078125,14065.614251302084,63.16424842575825,0
2022-08-16,13849.6201171875,13947.849609375,13824.9697265625,13910.1201171875,50947100,13709.776611328125,14052.4601171875,65.43848808183716,0
2022-08-17,13928.1201171875,13930.5703125,13610.4404296875,13626.7099609375,57254300,13701.870009765626,14037.080052083333,54.46326218490572,0
2022-08-18,13653.8203125,13775.66015625,13638.16015625,13697.41015625,47668000,13690.640810546874,14023.24572265625,56.42658492924516,0
2022-08-19,13591.240234375,13660.33984375,13525.6904296875,13544.51953125,65997300,13680.0255078125,14008.144388020834,51.27780709653621,0
2022-08-22,13471.4404296875,13510.2900390625,13189.26953125,13230.5703125,68371700,13668.1837109375,13990.265989583333,42.668123961178566,0
2022-08-23,13163.51953125,13298.259765625,13156.4404296875,13194.23046875,53963000,13655.6612109375,13974.20166015625,41.79339460094479,0
2022-08-24,13131.1201171875,13238.6103515625,13085.2001953125,13220.0595703125,46809500,13642.680205078124,13962.26119140625,42.69266703435884,0
2022-08-25,13328.490234375,13364.5498046875,13210.990234375,13271.9599609375,41621200,13631.156201171874,13949.915123697916,44.54659657444631,0
2022-08-26,13335.099609375,13375.01953125,12939.9599609375,12971.4697265625,67305400,13619.353994140625,13933.328990885417,37.069339757590036,0
2022-08-29,12838.419921875,12942.4599609375,12758.4404296875,12892.990234375,54303000,13607.502392578124,13915.78712890625,35.398175451463615,0
2022-08-30,12919.4296875,13154.150390625,12885.080078125,12961.1396484375,62479300,13594.27708984375,13900.068391927083,38.01157335896217,0
2022-08-31,13018.48046875,13020.5400390625,12814.8095703125,12834.9599609375,82999700,13580.69888671875,13882.49345703125,35.1743178768587,0
2022-09-01,12713.75,12743.0498046875,12603.580078125,12630.23046875,61602700,13565.751689453125,13862.565729166667,31.11603352449655,0
2022-09-02,12768.4404296875,13051.5703125,12736.009765625,13050.26953125,67336800,13555.48998046875,13845.475729166666,45.109053744585225,0
2022-09-05,12827.580078125,12827.580078125,12617.400390625,12760.7802734375,62869400,13541.459287109376,13828.0911328125,39.19894881476252,0
2022-09-06,12807.26953125,12927.7900390625,12760.0400390625,12871.4404296875,53636500,13528.639091796875,13813.237005208333,42.310464715814305,0
2022-09-07,12770.7197265625,12953.990234375,12736.08984375,12915.9697265625,67128300,13514.178486328125,13797.965872395833,43.56208090355751,0
2022-09-08,12985.6103515625,13008.8203125,12688.8701171875,12904.3203125,71242600,13498.197587890625,13782.37880859375,43.29742648927381,0
2022-09-09,12926.150390625,13121.1298828125,12925.5703125,13088.2099609375,67719300,13487.6587890625,13766.420143229167,48.60536845360679,0
2022-09-12,13171.919921875,13441.5400390625,13165.7802734375,13402.26953125,67046400,13482.43978515625,13752.49900390625,56.15436449562809,0
2022-09-13,13450.3896484375,13564.830078125,13183.1904296875,13188.9501953125,68434200,13476.765283203125,13737.591204427083,50.70636800611249,0
2022-09-14,13131.33984375,13192.8203125,12952.08984375,13028.0,62448700,13469.10587890625,13723.684739583334,47.0011975355981,0
2022-09-15,13040.3603515625,13111.3798828125,12927.2001953125,12956.66015625,67761600,13458.87408203125,13707.31107421875,45.41707003771539,0
2022-09-16,12814.919921875,12815.330078125,12699.2197265625,12741.259765625,148557300,13445.307880859375,13689.612337239583,40.93131156217981,0
2022-09-19,12685.2900390625,12866.7001953125,12606.6396484375,12803.240234375,49575200,13433.949580078124,13673.183072916667,42.685492514688356,0
2022-09-20,12849.7802734375,12936.5703125,12638.2197265625,12670.830078125,62735600,13420.26318359375,13657.371875,39.955598251918104,0
2022-09-21,12555.3095703125,12771.7802734375,12520.8095703125,12767.150390625,55268200,13408.226484375,13644.278743489584,42.820358146420375,0
2022-09-22,12531.66015625,12781.5595703125,12526.6103515625,12531.6298828125,66525600,13394.517587890625,13629.869609375,38.04106272300892,0
2022-09-23,12506.6396484375,12521.25,12180.759765625,12284.1904296875,86711600,13380.616591796876,13614.221809895833,33.77581447708129,0
2022-09-26,12231.83984375,12368.490234375,12184.0,12227.919921875,67273900,13369.089091796875,13602.060611979166,32.8731435016827,0
